order_id,user_id,order_time,order_amount,order_status,pay_status,source_channel,province
378,1145,2026-03-14 01:55:10,2690.41,已完成,已支付,app,北京
379,6728,2026-03-20 22:27:31,1227.53,待支付,未支付,app,河南
380,3790,2026-03-18 17:11:28,684.05,已取消,未支付,app,福建
381,3225,2026-03-22 14:23:45,898.92,已完成,已支付,app,北京
382,1878,2026-03-17 00:15:02,1118.41,已支付,已支付,app,四川
383,3622,2026-03-14 17:06:38,2614.21,已支付,已支付,app,山东
384,570,2026-03-20 21:04:13,2718.86,已取消,未支付,app,河南
385,7390,2026-03-24 23:39:13,1897.42,已取消,未支付,mini_program,山东
386,2821,2026-03-21 07:50:42,858.92,已完成,已支付,app,北京
387,2472,2026-03-19 05:55:27,2372.2,已支付,已支付,web,四川
388,7778,2026-03-25 09:17:12,1298.92,已支付,已支付,web,浙江
389,6359,2026-03-25 10:33:53,1699.78,已取消,未支付,app,山东
390,9190,2026-03-24 10:01:33,1031.12,已取消,未支付,web,山东
391,6675,2026-03-20 22:33:31,2047.57,待支付,未支付,mini_program,河南
392,8650,2026-03-19 11:37:13,659.27,已完成,已支付,app,北京
393,8784,2026-03-19 00:59:08,2450.31,已完成,已支付,app,山东
394,5108,2026-03-10 10:30:46,2840.14,已取消,未支付,mini_program,湖北
395,1247,2026-03-09 06:50:29,2839.99,已支付,已支付,web,广东
396,5149,2026-03-12 12:44:53,1409.38,已完成,已支付,mini_program,上海
397,5498,2026-03-08 16:10:48,2992.62,已支付,已支付,app,福建
398,7643,2026-03-23 02:30:36,2488.24,已取消,未支付,app,上海
399,2640,2026-03-16 20:09:11,2531.32,已取消,未支付,app,江苏
400,982,2026-03-24 00:23:32,529.66,已完成,已支付,app,浙江
401,7848,2026-03-20 09:57:35,2198.66,待支付,未支付,web,上海
402,4028,2026-03-19 16:40:54,321.84,已完成,已支付,app,河南
403,8807,2026-03-09 11:03:51,221.73,已完成,已支付,app,浙江
404,9674,2026-03-24 10:46:05,1678.3,已取消,未支付,app,上海
405,4642,2026-03-20 15:30:28,268.58,已完成,已支付,app,浙江
406,432,2026-03-25 00:02:23,255.92,已支付,已支付,app,四川
407,3988,2026-03-20 14:44:03,2756.73,已支付,已支付,app,上海
408,3190,2026-03-24 15:07:24,1854.18,待支付,未支付,mini_program,河南
409,5642,2026-03-11 19:35:56,2004.31,待支付,未支付,app,四川
410,5002,2026-03-25 15:52:51,82.31,已完成,已支付,mini_program,四川
411,2413,2026-03-23 11:43:10,1877.82,已退款,已退款,app,江苏
412,8555,2026-03-09 08:17:15,738.64,已完成,已支付,mini_program,北京
413,3021,2026-03-22 13:00:50,1059.47,已完成,已支付,app,广东
414,6166,2026-03-25 21:39:26,44.28,已取消,未支付,mini_program,湖北
415,3471,2026-03-23 23:25:56,1885.91,已完成,已支付,mini_program,福建
416,6849,2026-03-21 00:38:40,2862.79,已支付,已支付,app,山东
417,7223,2026-03-25 15:20:00,1896.8,已支付,已支付,mini_program,江苏
418,9934,2026-03-07 17:34:43,1447.14,已取消,未支付,app,山东
419,1645,2026-03-14 03:16:18,1143.81,已完成,已支付,mini_program,浙江
420,6185,2026-03-20 03:50:24,1249.91,已退款,已退款,app,江苏
421,5016,2026-03-22 11:05:55,343.41,已支付,已支付,web,福建
422,8223,2026-03-22 11:57:43,2637.49,已支付,已支付,mini_program,江苏
423,6101,2026-03-23 09:57:35,2601.68,已退款,已退款,web,广东
424,7037,2026-03-19 21:13:45,1786.21,已完成,已支付,web,山东
425,9314,2026-03-22 23:07:00,576.47,已完成,已支付,app,福建
426,3437,2026-03-22 02:10:42,134.13,已取消,未支付,mini_program,江苏
427,318,2026-03-22 20:57:16,48.81,已完成,已支付,mini_program,上海
428,7138,2026-03-22 06:34:52,21.83,已支付,已支付,mini_program,上海
429,5912,2026-03-25 01:33:00,2413.19,待支付,未支付,mini_program,四川
430,8067,2026-03-07 17:37:06,1287.64,已退款,已退款,app,山东
431,8113,2026-03-07 21:56:34,1076.14,已完成,已支付,app,浙江
432,7099,2026-03-12 15:39:59,2276.03,已完成,已支付,app,湖北
433,9936,2026-03-22 15:58:50,2842.55,待支付,未支付,mini_program,北京
434,7901,2026-03-24 06:13:20,1211.64,待支付,未支付,app,山东
435,8497,2026-03-25 21:09:41,2707.66,已退款,已退款,app,福建
436,9286,2026-03-22 06:01:59,426.65,已完成,已支付,web,山东
437,439,2026-03-21 06:19:29,1224.08,已支付,已支付,app,河南
438,525,2026-03-23 01:10:49,1946.74,已完成,已支付,mini_program,四川
439,8517,2026-03-17 02:38:12,513.47,已完成,已支付,web,福建
440,553,2026-03-10 06:42:21,2640.18,已完成,已支付,app,上海
441,8501,2026-03-18 21:21:09,2688.1,已取消,未支付,web,四川
442,4516,2026-03-04 18:36:07,2225.61,已完成,已支付,app,江苏
443,9686,2026-03-25 11:37:36,1929.02,已取消,未支付,mini_program,四川
444,2112,2026-03-22 07:46:03,2270.44,已退款,已退款,mini_program,北京
445,4544,2026-03-20 04:30:42,487.0,已完成,已支付,web,湖北
446,9150,2026-03-11 04:04:29,1450.2,已完成,已支付,mini_program,北京
447,8061,2026-03-21 17:40:11,2519.76,已支付,已支付,web,河南
448,5433,2026-03-25 02:45:51,2380.09,已完成,已支付,mini_program,河南
449,156,2026-03-22 15:02:07,1908.41,已完成,已支付,mini_program,四川
450,4347,2026-03-20 16:35:17,422.4,已完成,已支付,mini_program,浙江
451,4098,2026-03-18 13:36:25,494.28,待支付,未支付,app,浙江
452,2962,2026-03-25 22:18:43,1174.07,已完成,已支付,web,广东
453,5809,2026-03-25 17:32:49,662.33,待支付,未支付,mini_program,浙江
454,6739,2026-03-05 16:28:43,2294.97,已完成,已支付,mini_program,北京
455,8562,2026-03-24 03:34:41,770.92,已支付,已支付,app,北京
456,525,2026-03-24 09:39:43,1960.35,已完成,已支付,web,上海
457,9339,2026-03-23 22:27:51,1913.02,已完成,已支付,app,上海
458,4443,2026-03-25 07:25:31,1584.37,待支付,未支付,app,北京
459,5765,2026-03-07 16:12:53,1250.52,已支付,已支付,app,福建
460,8412,2026-03-13 22:37:22,1163.89,待支付,未支付,web,北京
461,6643,2026-03-20 15:02:41,2900.08,已退款,已退款,web,浙江
462,5928,2026-03-05 13:04:36,1534.12,已完成,已支付,mini_program,山东
463,6591,2026-03-25 16:10:19,2619.25,已完成,已支付,app,广东
464,4397,2026-03-19 00:02:45,936.02,已完成,已支付,web,上海
465,6627,2026-03-17 14:21:03,764.09,已取消,未支付,app,福建
466,1562,2026-03-14 02:11:55,1210.89,已支付,已支付,mini_program,江苏
467,3996,2026-03-21 00:52:15,1211.6,已支付,已支付,app,福建
468,7094,2026-03-25 02:30:38,2349.13,已支付,已支付,mini_program,湖北
469,6036,2026-03-18 17:11:37,648.13,已完成,已支付,web,山东
470,710,2026-03-24 02:39:57,54.86,已完成,已支付,app,江苏
471,1645,2026-03-20 22:40:18,34.85,已支付,已支付,mini_program,浙江
472,4372,2026-03-19 19:16:29,2461.24,已完成,已支付,app,福建
473,7034,2026-03-25 18:39:34,1384.57,已支付,已支付,web,福建
474,407,2026-03-25 10:02:16,223.68,已完成,已支付,app,福建
475,4215,2026-03-22 15:42:32,1097.79,待支付,未支付,app,湖北
476,1490,2026-03-25 16:22:15,2893.63,已完成,已支付,web,浙江
477,325,2026-03-25 13:42:20,2203.53,已支付,已支付,mini_program,山东
478,3684,2026-03-21 12:29:25,2226.79,待支付,未支付,app,四川
479,6906,2026-03-24 09:05:58,2713.87,已取消,未支付,app,湖北
480,9000,2026-03-22 07:59:45,1071.88,待支付,未支付,app,湖北
481,5243,2026-03-14 12:14:20,2955.07,已支付,已支付,web,上海
482,917,2026-03-19 02:29:30,734.88,已支付,已支付,app,湖北
483,5762,2026-03-17 23:34:32,1507.74,已退款,已退款,web,河南
484,5040,2026-03-22 22:34:13,776.27,已完成,已支付,mini_program,河南
485,777,2026-03-14 07:37:35,1638.01,已支付,已支付,app,北京
486,3282,2026-03-15 02:45:35,992.08,已完成,已支付,web,四川
487,1756,2026-03-19 06:33:16,1860.71,已取消,未支付,app,福建
488,3468,2026-03-05 10:18:59,306.38,已完成,已支付,mini_program,山东
489,9583,2026-03-20 06:37:31,522.42,已完成,已支付,mini_program,江苏
490,1903,2026-03-14 14:08:48,579.07,已完成,已支付,app,广东
491,4942,2026-03-25 17:45:36,2626.01,已支付,已支付,app,四川
492,9317,2026-03-14 22:15:41,1673.05,已完成,已支付,web,上海
493,5040,2026-03-22 00:32:01,1590.63,已取消,未支付,mini_program,北京
494,9146,2026-03-20 08:19:38,2978.57,已完成,已支付,mini_program,江苏
495,4430,2026-03-21 06:25:38,2147.44,已完成,已支付,app,湖北
496,7911,2026-03-22 16:49:20,519.36,已完成,已支付,mini_program,浙江
497,2502,2026-03-25 17:21:32,2970.06,已退款,已退款,app,湖北
498,4326,2026-03-23 04:57:50,1043.57,已完成,已支付,app,浙江
499,7070,2026-03-25 19:58:23,1817.22,已完成,已支付,mini_program,北京
500,3509,2026-03-19 10:43:19,837.78,已支付,已支付,app,四川
501,4374,2026-03-23 00:18:34,1864.87,已完成,已支付,app,广东
502,7711,2026-03-04 17:26:58,2742.64,已完成,已支付,app,河南
503,5240,2026-03-16 12:07:44,757.31,已支付,已支付,mini_program,河南
504,2226,2026-03-21 19:19:53,393.94,已取消,未支付,app,湖北
505,3715,2026-03-20 21:00:13,575.16,已取消,未支付,app,山东
506,2331,2026-03-22 06:22:34,2709.19,已完成,已支付,mini_program,浙江
507,1599,2026-03-15 22:28:32,2999.4,已完成,已支付,app,四川
508,4748,2026-03-18 23:10:04,607.91,已取消,未支付,mini_program,福建
509,5882,2026-03-19 06:58:51,659.42,待支付,未支付,mini_program,四川
510,6506,2026-03-18 16:27:03,319.69,已取消,未支付,app,福建
511,7412,2026-03-17 19:25:51,941.91,已支付,已支付,app,上海
512,3323,2026-03-24 05:20:41,2494.09,已完成,已支付,app,江苏
513,2316,2026-03-24 19:28:55,2508.59,已支付,已支付,web,河南
514,9639,2026-03-09 09:01:48,1211.55,已支付,已支付,app,湖北
515,9692,2026-03-20 07:08:03,552.24,已完成,已支付,app,广东
516,5250,2026-03-23 05:31:38,209.04,待支付,未支付,app,河南
517,6498,2026-03-14 07:54:49,244.55,待支付,未支付,app,北京
518,2513,2026-03-24 03:28:41,1908.96,已支付,已支付,web,江苏
519,8910,2026-03-18 04:23:19,1882.71,已完成,已支付,app,湖北
520,560,2026-03-25 08:45:41,420.34,已完成,已支付,mini_program,上海
521,7487,2026-03-25 18:02:27,1547.23,待支付,未支付,web,福建
522,8853,2026-03-16 00:23:47,2143.42,已取消,未支付,app,四川
523,2048,2026-03-24 18:50:43,2609.58,已完成,已支付,app,江苏
524,4421,2026-03-14 10:12:28,1216.62,已完成,已支付,mini_program,福建
525,5744,2026-03-18 01:29:00,1188.41,已完成,已支付,app,河南
526,4882,2026-03-12 15:07:45,2795.5,已支付,已支付,app,北京
527,3149,2026-03-24 04:02:45,1740.87,已完成,已支付,mini_program,河南
528,8902,2026-03-24 03:55:12,2299.03,已完成,已支付,app,河南
529,7859,2026-03-20 03:12:37,1967.91,已完成,已支付,app,北京
530,9463,2026-03-25 02:56:26,2803.94,已取消,未支付,web,四川
531,6594,2026-03-25 14:36:15,1153.22,已完成,已支付,app,上海
532,8431,2026-03-22 10:25:58,2111.92,已支付,已支付,app,浙江
533,3176,2026-03-15 22:32:30,2317.15,待支付,未支付,mini_program,四川
534,931,2026-03-25 14:05:28,1751.32,已支付,已支付,mini_program,江苏
535,8148,2026-03-24 13:45:37,2512.74,已完成,已支付,app,广东
536,2740,2026-03-16 10:55:16,819.79,已取消,未支付,app,湖北
537,8902,2026-03-25 10:14:42,501.5,已支付,已支付,web,四川
538,2732,2026-03-14 23:27:34,829.86,已取消,未支付,web,北京
539,2389,2026-03-25 21:13:57,1684.52,已退款,已退款,app,浙江
540,5640,2026-03-19 01:19:21,803.63,已支付,已支付,app,浙江
541,9804,2026-03-24 13:46:06,1868.0,待支付,未支付,app,四川
542,4874,2026-03-23 06:16:37,1341.09,已完成,已支付,app,四川
543,7319,2026-03-09 02:10:37,757.78,已退款,已退款,app,四川
544,7653,2026-03-24 14:07:18,2998.41,已完成,已支付,app,浙江
545,5969,2026-03-10 18:02:42,590.39,已支付,已支付,app,北京
546,6546,2026-03-19 12:59:20,2339.7,待支付,未支付,app,北京
547,7534,2026-03-08 09:44:52,2929.42,已退款,已退款,app,山东
548,2944,2026-03-13 15:30:44,2775.1,已完成,已支付,app,广东
549,7712,2026-03-24 21:26:26,1852.91,已完成,已支付,mini_program,江苏
550,7192,2026-03-25 20:46:16,873.45,待支付,未支付,mini_program,北京
551,9450,2026-03-22 15:28:33,1430.61,待支付,未支付,web,山东
552,8777,2026-03-19 12:39:06,1396.65,已完成,已支付,mini_program,福建
553,4304,2026-02-26 17:48:39,268.38,待支付,未支付,web,广东
554,6934,2026-03-12 10:52:43,256.19,已完成,已支付,app,湖北
555,3800,2026-03-25 16:21:47,832.13,已完成,已支付,app,四川
556,7451,2026-03-23 09:53:23,2802.28,已完成,已支付,app,江苏
557,5513,2026-03-25 05:15:57,87.26,已取消,未支付,app,湖北
558,9726,2026-03-13 13:13:37,2142.62,已完成,已支付,web,湖北
559,1967,2026-03-18 18:42:52,1262.19,已支付,已支付,app,河南
560,7568,2026-03-11 14:40:20,2227.69,已支付,已支付,app,广东
561,1047,2026-03-25 08:46:28,581.94,待支付,未支付,app,山东
562,7521,2026-03-17 20:24:34,723.53,已支付,已支付,app,湖北
563,4581,2026-03-25 16:27:46,2401.75,已完成,已支付,app,浙江
564,6352,2026-03-25 07:42:33,2775.12,待支付,未支付,app,江苏
565,5839,2026-03-14 12:12:51,2116.51,已取消,未支付,app,山东
566,8892,2026-03-25 21:03:24,1568.65,待支付,未支付,app,河南
567,6347,2026-03-25 05:49:45,2343.33,已完成,已支付,web,浙江
568,8138,2026-03-03 16:18:34,505.92,已完成,已支付,app,四川
569,4445,2026-03-21 00:29:42,1124.04,已完成,已支付,app,广东
570,7213,2026-03-12 01:31:04,935.16,已取消,未支付,mini_program,北京
571,7378,2026-03-17 23:05:04,377.97,已支付,已支付,mini_program,福建
572,1399,2026-03-14 10:06:55,485.3,待支付,未支付,web,北京
573,2583,2026-03-25 14:15:37,2369.26,已退款,已退款,mini_program,湖北
574,6367,2026-03-25 16:55:18,2911.21,已取消,未支付,app,上海
575,5555,2026-03-24 05:52:14,1224.57,已完成,已支付,web,上海
576,1370,2026-03-21 14:09:23,2412.14,已完成,已支付,mini_program,广东
577,6450,2026-03-23 20:36:52,518.59,已支付,已支付,app,上海
578,962,2026-03-24 14:49:29,2781.3,已支付,已支付,mini_program,四川
579,645,2026-03-21 17:54:16,1060.56,已完成,已支付,app,湖北
580,6237,2026-03-21 00:25:56,2100.8,已完成,已支付,app,山东
581,9991,2026-03-10 14:51:45,2992.1,待支付,未支付,app,广东
582,3569,2026-03-24 18:38:07,712.7,已完成,已支付,mini_program,上海
583,372,2026-03-05 21:39:01,2647.79,已取消,未支付,app,江苏
584,6825,2026-03-25 09:18:33,1341.98,已取消,未支付,web,上海
585,4571,2026-03-24 06:00:46,2810.38,已完成,已支付,app,北京
586,2417,2026-03-23 17:34:36,2266.23,已取消,未支付,app,四川
587,9779,2026-03-25 17:41:11,2765.8,已完成,已支付,web,福建
588,17,2026-03-16 18:06:10,163.58,已完成,已支付,mini_program,四川
589,659,2026-03-10 21:14:07,2481.73,已支付,已支付,web,四川
590,989,2026-03-22 23:38:30,718.47,已完成,已支付,app,福建
591,7498,2026-03-23 18:03:42,1372.68,已完成,已支付,mini_program,广东
592,7622,2026-03-24 11:50:55,718.11,已退款,已退款,app,北京
593,583,2026-03-17 10:31:24,2561.2,待支付,未支付,app,北京
594,8319,2026-03-25 22:56:43,444.51,已完成,已支付,mini_program,湖北
595,8237,2026-03-25 22:39:46,1801.32,已完成,已支付,web,上海
596,5916,2026-03-18 13:04:55,1907.57,已支付,已支付,app,上海
597,548,2026-03-14 23:43:57,1820.77,已完成,已支付,app,江苏
598,5695,2026-03-23 05:49:13,2463.25,已完成,已支付,app,江苏
599,546,2026-03-13 07:08:33,1772.2,已支付,已支付,app,河南
600,8137,2026-03-21 12:49:00,1791.53,待支付,未支付,app,浙江
601,4493,2026-03-24 06:25:29,2508.91,已完成,已支付,app,河南
602,745,2026-03-09 13:53:55,2961.85,已取消,未支付,web,浙江
603,3464,2026-03-19 05:36:12,1415.17,已支付,已支付,app,上海
604,7054,2026-03-25 00:44:37,2485.14,已完成,已支付,mini_program,浙江
605,8213,2026-03-25 20:46:15,1015.19,已完成,已支付,web,湖北
606,4703,2026-03-25 18:03:26,1509.93,已支付,已支付,mini_program,江苏
607,7627,2026-03-23 21:47:07,2126.92,已完成,已支付,web,福建
608,2023,2026-03-18 04:00:39,1570.73,待支付,未支付,app,河南
609,3607,2026-03-23 18:42:48,2253.99,已完成,已支付,mini_program,福建
610,3129,2026-03-19 01:09:28,1717.81,已完成,已支付,mini_program,湖北
611,3336,2026-03-25 15:42:10,1921.32,已完成,已支付,mini_program,山东
612,6812,2026-03-22 12:43:16,1238.96,已完成,已支付,web,广东
613,480,2026-03-24 16:03:58,88.59,已完成,已支付,app,江苏
614,1115,2026-03-18 02:02:38,1712.59,已完成,已支付,app,北京
615,2956,2026-03-23 14:15:18,1287.17,已完成,已支付,web,浙江
616,7764,2026-03-25 19:09:25,2984.08,已完成,已支付,app,山东
617,9596,2026-03-25 15:48:32,797.95,已完成,已支付,mini_program,上海
618,8657,2026-03-21 00:43:10,608.88,已支付,已支付,app,江苏
619,5364,2026-03-22 09:56:30,652.07,已完成,已支付,app,浙江
620,4730,2026-03-21 16:26:18,1037.24,已取消,未支付,app,福建
621,2082,2026-03-24 23:41:21,1113.49,已支付,已支付,web,上海
622,2353,2026-03-20 18:38:25,522.91,已支付,已支付,app,山东
623,6817,2026-03-06 15:25:04,1535.47,已取消,未支付,web,湖北
624,6391,2026-03-23 12:24:58,2859.77,已完成,已支付,app,浙江
625,2743,2026-03-25 14:59:55,1976.25,已取消,未支付,app,福建
626,1639,2026-03-25 17:14:49,791.7,已支付,已支付,app,山东
627,4476,2026-03-20 11:26:43,1134.24,已支付,已支付,web,北京
628,5291,2026-03-01 14:27:44,2435.2,已完成,已支付,app,江苏
629,6741,2026-03-21 08:47:11,2302.61,待支付,未支付,app,四川
630,8658,2026-03-18 08:11:10,1966.0,已完成,已支付,web,江苏
631,9107,2026-03-18 04:33:51,2401.5,已完成,已支付,mini_program,福建
632,8407,2026-03-22 19:59:37,315.52,待支付,未支付,mini_program,山东
633,3378,2026-03-15 11:14:50,2385.97,已取消,未支付,mini_program,北京
